"","name","rte","dir","rte_desc","dir_desc","type","stop_seq","stop_name","jurisdic","zipcode","frequent","degree","betweenness","closeness"
"180",1097,4,0,"4-Fessenden","To St Johns","BUS",350,"Rose Quarter Transit Center","Portland","97232","True",9,6233524.10399747,6.10940726530712e-06
"181",11480,4,0,"4-Fessenden","To St Johns","BUS",400,"N Williams & NE Weidler","Portland","97232","True",4,237887.820423371,5.89893937070115e-06
"182",6357,4,0,"4-Fessenden","To St Johns","BUS",450,"N Williams & NE Broadway","Portland","97212","True",4,237917.820423371,5.70470181523612e-06
"183",6370,4,0,"4-Fessenden","To St Johns","BUS",500,"N Williams & NE Tillamook","Portland","97227","True",4,237947.820423371,5.52522819192433e-06
"184",6354,4,0,"4-Fessenden","To St Johns","BUS",550,"N Williams & NE Russell","Portland","97227","True",4,237977.820423371,5.45881325399858e-06
"185",6362,4,0,"4-Fessenden","To St Johns","BUS",600,"N Williams & NE Graham","Portland","97227","True",6,637746.040604804,5.41873255845458e-06
"186",6364,4,0,"4-Fessenden","To St Johns","BUS",650,"N Williams & NE Morris","Portland","97212","True",6,637776.040604804,5.25389444926051e-06
"187",6359,4,0,"4-Fessenden","To St Johns","BUS",700,"N Williams & NE Cook","Portland","97227","True",6,637806.040604804,5.10011526260494e-06
"188",1841,4,0,"4-Fessenden","To St Johns","BUS",750,"N Fremont & Gantenbein","Portland","97227","True",2,135632,4.9467237848373e-06
"189",10650,4,0,"4-Fessenden","To St Johns","BUS",800,"N Fremont & Kerby","Portland","97227","True",2,135662,4.80342003506497e-06
"190",1843,4,0,"4-Fessenden","To St Johns","BUS",850,"N Fremont & Albina","Portland","97227","True",2,135692,4.67097642091103e-06
"191",3955,4,0,"4-Fessenden","To St Johns","BUS",900,"N Mississippi & Beech","Portland","97227","True",2,135722,4.54609513158672e-06
"192",3958,4,0,"4-Fessenden","To St Johns","BUS",950,"N Mississippi & Failing","Portland","97227","True",2,135752,4.43020870713219e-06
"193",3966,4,0,"4-Fessenden","To St Johns","BUS",1000,"N Mississippi & Mason","Portland","97217","True",2,135782,4.32193207651549e-06
"194",3976,4,0,"4-Fessenden","To St Johns","BUS",1050,"N Mississippi & Skidmore","Portland","97217","True",2,135812,4.2225628422915e-06
"195",76,4,0,"4-Fessenden","To St Johns","BUS",1100,"N Albina & Blandena","Portland","97217","True",2,135842,4.1301322055319e-06
"196",73,4,0,"4-Fessenden","To St Johns","BUS",1150,"N Albina & Alberta","Portland","97217","True",2,135872,4.04352449769317e-06
"197",88,4,0,"4-Fessenden","To St Johns","BUS",1250,"N Albina & Killingsworth","Portland","97217","True",2,135902,3.96194943760128e-06
"198",71,4,0,"4-Fessenden","To St Johns","BUS",1300,"N Albina & Ainsworth","Portland","97217","True",2,135932,3.88501897831771e-06
"199",91,4,0,"4-Fessenden","To St Johns","BUS",1400,"N Albina & Rosa Parks Way","Portland","97217","True",2,135962,3.84961850280637e-06
"200",82,4,0,"4-Fessenden","To St Johns","BUS",1450,"N Albina & Dekum","Portland","97217","True",2,135992,3.86310694238949e-06
"201",78,4,0,"4-Fessenden","To St Johns","BUS",1500,"N Albina & Bryant","Portland","97217","True",2,136022,3.9284241126672e-06
"202",80,4,0,"4-Fessenden","To St Johns","BUS",1550,"N Albina & Buffalo","Portland","97217","True",2,136052,4.02126444639252e-06
"203",93,4,0,"4-Fessenden","To St Johns","BUS",1600,"N Albina & Lombard St","Portland","97217","True",2,136082,4.11970206314679e-06
"204",3521,4,0,"4-Fessenden","To St Johns","BUS",1650,"N Lombard & Mississippi","Portland","97217","True",4,201461.008942851,4.22347237004375e-06
"205",3507,4,0,"4-Fessenden","To St Johns","BUS",1700,"N Lombard Transit Center","Portland","97217","True",4,201491.008942851,4.32428692508605e-06
"206",3485,4,0,"4-Fessenden","To St Johns","BUS",1750,"N Lombard & Denver","Portland","97217","True",4,201521.008942851,4.43266341013661e-06
"207",1303,4,0,"4-Fessenden","To St Johns","BUS",1850,"N Denver & Watts","Portland","97217","True",2,34578.8461538462,4.31745373848319e-06
"208",3221,4,0,"4-Fessenden","To St Johns","BUS",1900,"N Kilpatrick & Denver","Portland","97217","True",2,34608.8461538462,4.20818744950175e-06
"209",3218,4,0,"4-Fessenden","To St Johns","BUS",1950,"N Kilpatrick & Brandon","Portland","97217","True",2,34638.8461538462,4.10441635199475e-06
"210",2315,4,0,"4-Fessenden","To St Johns","BUS",2000,"N Halleck & Delaware","Portland","97217","True",2,34668.8461538462,4.00573621425882e-06
"211",2317,4,0,"4-Fessenden","To St Johns","BUS",2050,"N Halleck & Peninsular","Portland","97217","True",2,34698.8461538462,4.0993518924658e-06
"212",6384,4,0,"4-Fessenden","To St Johns","BUS",2100,"N Willis & Peninsular","Portland","97217","True",4,471547.85996228,4.19880502009128e-06
"213",6373,4,0,"4-Fessenden","To St Johns","BUS",2150,"N Willis & Bayard","Portland","97217","True",4,471577.85996228,4.09560787012008e-06
"214",6378,4,0,"4-Fessenden","To St Johns","BUS",2200,"N Willis & Wabash","Portland","97217","True",4,471607.85996228,3.99780920055809e-06
"215",6387,4,0,"4-Fessenden","To St Johns","BUS",2250,"N Willis & Washburne","Portland","97217","True",4,471637.85996228,3.90641785389216e-06
"216",10611,4,0,"4-Fessenden","To St Johns","BUS",2300,"N Willis & Chautauqua","Portland","97217","True",4,471667.85996228,3.82052692707378e-06
"217",1045,4,0,"4-Fessenden","To St Johns","BUS",2350,"N Chautauqua & Washburne","Portland","97217","True",2,147523.369928401,3.73810814346859e-06
"218",1047,4,0,"4-Fessenden","To St Johns","BUS",2400,"N Chautauqua & Alaska","Portland","97217","True",2,147553.369928401,3.65943805669201e-06
"219",43,4,0,"4-Fessenden","To St Johns","BUS",2450,"N Alaska & Chautauqua Pl","Portland","97217","True",2,147583.369928401,3.58426793119639e-06
"220",45,4,0,"4-Fessenden","To St Johns","BUS",2500,"N Alaska & University Park","Portland","97203","True",2,147613.369928401,3.51237056914453e-06
"221",5862,4,0,"4-Fessenden","To St Johns","BUS",2550,"N Trenton & Alaska","Portland","97203","True",2,147643.369928401,3.44353802871222e-06
"222",12727,4,0,"4-Fessenden","To St Johns","BUS",2600,"N Trenton & Newman","Portland","97203","True",2,147673.369928401,3.37757962643969e-06
"223",12725,4,0,"4-Fessenden","To St Johns","BUS",2650,"N Fessenden & Haven","Portland","97203","True",2,147703.369928401,3.31432018321562e-06
"224",1719,4,0,"4-Fessenden","To St Johns","BUS",2700,"N Fessenden & Portsmouth","Portland","97203","True",2,147733.369928401,3.25359847991879e-06
"225",1721,4,0,"4-Fessenden","To St Johns","BUS",2750,"N Fessenden & Van Houten","Portland","97203","True",2,147763.369928401,3.19552115754558e-06
"226",1700,4,0,"4-Fessenden","To St Johns","BUS",2800,"N Fessenden & Berkeley","Portland","97203","True",2,147793.369928401,3.14001318805539e-06
"227",1723,4,0,"4-Fessenden","To St Johns","BUS",2850,"N Fessenden & Wall","Portland","97203","True",2,147823.369928401,3.08709624639967e-06
"228",1711,4,0,"4-Fessenden","To St Johns","BUS",2900,"Fessenden & Macrum","Portland","97203","True",2,147853.369928401,3.03713197553286e-06
"229",1713,4,0,"4-Fessenden","To St Johns","BUS",2950,"N Fessenden & Midway","Portland","97203","True",4,334030.382932302,2.98997461511552e-06
"230",1704,4,0,"4-Fessenden","To St Johns","BUS",3000,"N Fessenden & Burr","Portland","97203","True",4,334060.382932302,2.94476215156102e-06
"231",1718,4,0,"4-Fessenden","To St Johns","BUS",3050,"N Fessenden & Tioga","Portland","97203","True",4,334090.382932302,2.98873247855584e-06
"232",1698,4,0,"4-Fessenden","To St Johns","BUS",3100,"N Fessenden & Allegheny","Portland","97203","True",4,334120.382932302,3.04109430737557e-06
"233",1715,4,0,"4-Fessenden","To St Johns","BUS",3150,"N Fessenden & Richmond","Portland","97203","True",4,334150.382932302,3.09636826965652e-06
"234",13479,4,0,"4-Fessenden","To St Johns","BUS",3200,"N Fessenden & Iris Way","Portland","97203","True",4,334180.382932302,3.15477317180895e-06
"235",5374,4,0,"4-Fessenden","To St Johns","BUS",3250,"N St Louis & Seneca","Portland","97203","True",4,334210.382932302,3.21550645834472e-06
"236",5375,4,0,"4-Fessenden","To St Johns","BUS",3300,"N St Louis & Smith","Portland","97203","True",4,334240.382932302,3.27868852459016e-06
"237",9505,4,0,"4-Fessenden","To St Johns","BUS",3362,"N Lombard & New York","Portland","97203","True",6,270591.81155985,3.28928974366565e-06
"238",3465,4,0,"4-Fessenden","To St Johns","BUS",3425,"N Lombard & Burlington","Portland","97203","True",8,877739.217006379,3.35535565092222e-06
"239",3474,4,0,"4-Fessenden","To St Johns","BUS",3487,"N Lombard & Charleston","Portland","97203","True",8,877769.217006379,3.42274689129014e-06
"240",4818,4,0,"4-Fessenden","To St Johns","BUS",3550,"N Richmond & Syracuse","Portland","97203","True",4,463166.144402949,3.35652693445039e-06
"241",4817,4,1,"4-Fessenden","To Portland City Center","BUS",100,"N Richmond & Syracuse","Portland","97203","True",6,621928.185007756,3.41145566813359e-06
"242",3509,4,1,"4-Fessenden","To Portland City Center","BUS",150,"N Lombard & John","Portland","97203","True",8,908492.685502807,3.34836750342371e-06
"243",14216,4,1,"4-Fessenden","To Portland City Center","BUS",200,"N Lombard & Alta","Portland","97203","True",8,908522.685502807,3.40685322594932e-06
"244",13877,4,1,"4-Fessenden","To Portland City Center","BUS",250,"N Lombard & St Louis","Portland","97203","True",6,319386.388196699,3.33925494543657e-06
"245",11936,4,1,"4-Fessenden","To Portland City Center","BUS",300,"N St Louis & Central","Portland","97203","True",4,277205.431886456,3.27904330632495e-06
"246",5376,4,1,"4-Fessenden","To Portland City Center","BUS",350,"N St Louis & Smith","Portland","97203","True",4,277235.431886456,3.21620969687224e-06
"247",5373,4,1,"4-Fessenden","To Portland City Center","BUS",400,"N St Louis & New York","Portland","97203","True",4,277265.431886456,3.1559579752636e-06
"248",11007,4,1,"4-Fessenden","To Portland City Center","BUS",450,"N Fessenden & Seneca","Portland","97203","True",4,277295.431886456,3.09805658910166e-06
"249",1714,4,1,"4-Fessenden","To Portland City Center","BUS",500,"N Fessenden & Richmond","Portland","97203","True",4,277325.431886456,3.04237110234232e-06
"250",1699,4,1,"4-Fessenden","To Portland City Center","BUS",550,"N Fessenden & Allegheny","Portland","97203","True",4,277355.431886456,2.98992991604277e-06
"251",10614,4,1,"4-Fessenden","To Portland City Center","BUS",600,"N Fessenden & Tioga","Portland","97203","True",4,277385.431886456,2.94663641453281e-06
"252",1703,4,1,"4-Fessenden","To Portland City Center","BUS",650,"N Fessenden & Burr","Portland","97203","True",4,277415.431886456,2.96257673073733e-06
"253",1712,4,1,"4-Fessenden","To Portland City Center","BUS",700,"N Fessenden & Midway","Portland","97203","True",4,277445.431886456,3.00885807818217e-06
"254",1707,4,1,"4-Fessenden","To Portland City Center","BUS",750,"N Fessenden & Columbia Way","Portland","97203","True",2,130226.986996099,3.05708494721943e-06
"255",1709,4,1,"4-Fessenden","To Portland City Center","BUS",800,"N Fessenden & Geneva","Portland","97203","True",2,130256.986996099,3.10789685511917e-06
"256",1722,4,1,"4-Fessenden","To Portland City Center","BUS",850,"N Fessenden & Van Houten","Portland","97203","True",2,130286.986996099,3.16128563164068e-06
"257",1720,4,1,"4-Fessenden","To Portland City Center","BUS",900,"N Fessenden & Portsmouth","Portland","97203","True",2,130316.986996099,3.2172547808406e-06
"258",12726,4,1,"4-Fessenden","To Portland City Center","BUS",950,"N Fessenden & Haven","Portland","97203","True",2,130346.986996099,3.27588522608522e-06
"259",12750,4,1,"4-Fessenden","To Portland City Center","BUS",1000,"N Trenton & Dwight","Portland","97203","True",2,130376.986996099,3.33697063132147e-06
"260",40,4,1,"4-Fessenden","To Portland City Center","BUS",1050,"N Trenton & Alaska","Portland","97203","True",2,130406.986996099,3.40090940317441e-06
"261",44,4,1,"4-Fessenden","To Portland City Center","BUS",1100,"N Alaska & Foss","Portland","97203","True",2,130436.986996099,3.46789938930292e-06
"262",42,4,1,"4-Fessenden","To Portland City Center","BUS",1150,"N Alaska & Chautauqua Pl","Portland","97217","True",2,130466.986996099,3.53783180440036e-06
"263",41,4,1,"4-Fessenden","To Portland City Center","BUS",1200,"N Alaska & Chautauqua","Portland","97217","True",2,130496.986996099,3.61090348416077e-06
"264",1046,4,1,"4-Fessenden","To Portland City Center","BUS",1250,"N Chautauqua & Washburne","Portland","97217","True",2,130526.986996099,3.68732923056501e-06
"265",1050,4,1,"4-Fessenden","To Portland City Center","BUS",1300,"N Chautauqua & Willis","Portland","97217","True",2,130556.986996099,3.76734390952347e-06
"266",6388,4,1,"4-Fessenden","To Portland City Center","BUS",1350,"N Willis & Washburne","Portland","97217","True",4,455421.477029977,3.85172403167658e-06
"267",6386,4,1,"4-Fessenden","To Portland City Center","BUS",1400,"N Willis & Wabash","Portland","97217","True",4,455451.477029977,3.94157016389049e-06
"268",6377,4,1,"4-Fessenden","To Portland City Center","BUS",1450,"N Willis & Emerald","Portland","97217","True",4,455481.477029977,4.03666910212369e-06
"269",6383,4,1,"4-Fessenden","To Portland City Center","BUS",1500,"N Willis & Peninsular","Portland","97217","True",4,455511.477029977,4.13665865533774e-06
"270",4435,4,1,"4-Fessenden","To Portland City Center","BUS",1550,"N Peninsular & Halleck","Portland","97217","True",4,455541.477029977,4.24223141372362e-06
"271",2316,4,1,"4-Fessenden","To Portland City Center","BUS",1600,"N Halleck & Delaware","Portland","97217","True",2,86600.9937415433,4.14224468239339e-06
"272",3219,4,1,"4-Fessenden","To Portland City Center","BUS",1650,"N Kilpatrick & Brandon","Portland","97217","True",2,86630.9937415433,4.04786191933421e-06
"273",3222,4,1,"4-Fessenden","To Portland City Center","BUS",1700,"N Kilpatrick & Denver","Portland","97217","True",2,86660.9937415433,4.05117443546884e-06
"274",1304,4,1,"4-Fessenden","To Portland City Center","BUS",1750,"N Denver & Watts","Portland","97217","True",2,86690.9937415433,4.15230660631981e-06
"275",1299,4,1,"4-Fessenden","To Portland City Center","BUS",1850,"N Denver & Russet","Portland","97217","True",2,86720.9937415433,4.25872612984004e-06
"276",3489,4,1,"4-Fessenden","To Portland City Center","BUS",1900,"N Lombard & Fenwick","Portland","97217","True",4,227475.216873517,4.37085861146564e-06
"277",3506,4,1,"4-Fessenden","To Portland City Center","BUS",1950,"N Lombard Transit Center","Portland","97217","True",4,227505.216873517,4.26664846229989e-06
"278",3451,4,1,"4-Fessenden","To Portland City Center","BUS",2000,"N Lombard & Mississippi","Portland","97217","True",4,227535.216873517,4.16939414533674e-06
"279",90,4,1,"4-Fessenden","To Portland City Center","BUS",2050,"N Albina & Lombard St","Portland","97217","True",2,139082,4.0689773032446e-06
"280",81,4,1,"4-Fessenden","To Portland City Center","BUS",2100,"N Albina & Buffalo","Portland","97217","True",2,139112,3.97382047073877e-06
"281",79,4,1,"4-Fessenden","To Portland City Center","BUS",2150,"N Albina & Bryant","Portland","97217","True",2,139142,3.90423687785985e-06
"282",83,4,1,"4-Fessenden","To Portland City Center","BUS",2200,"N Albina & Dekum","Portland","97217","True",2,139172,3.86938503863581e-06
"283",92,4,1,"4-Fessenden","To Portland City Center","BUS",2250,"N Albina & Rosa Parks Way","Portland","97217","True",2,139202,3.9226762066152e-06
"284",72,4,1,"4-Fessenden","To Portland City Center","BUS",2300,"N Albina & Ainsworth","Portland","97217","True",2,139232,3.99956804665096e-06
"285",89,4,1,"4-Fessenden","To Portland City Center","BUS",2350,"N Albina & Killingsworth","Portland","97217","True",2,139262,4.08178259609537e-06
"286",74,4,1,"4-Fessenden","To Portland City Center","BUS",2450,"N Albina & Alberta","Portland","97217","True",2,139292,4.16814288393806e-06
"287",77,4,1,"4-Fessenden","To Portland City Center","BUS",2500,"N Albina & Blandena","Portland","97217","True",2,139322,4.26215673655183e-06
"288",3977,4,1,"4-Fessenden","To Portland City Center","BUS",2550,"N Mississippi & Skidmore","Portland","97217","True",2,139352,4.36273526049892e-06
"289",3967,4,1,"4-Fessenden","To Portland City Center","BUS",2600,"N Mississippi & Mason","Portland","97217","True",2,139382,4.46953342540572e-06
"290",3957,4,1,"4-Fessenden","To Portland City Center","BUS",2650,"N Mississippi & Failing","Portland","97227","True",2,139412,4.58379171250458e-06
"291",1844,4,1,"4-Fessenden","To Portland City Center","BUS",2700,"N Fremont & Mississippi","Portland","97227","True",2,139442,4.70656895829509e-06
"292",10649,4,1,"4-Fessenden","To Portland City Center","BUS",2750,"N Fremont & Kerby","Portland","97227","True",2,139472,4.8371805042277e-06
"293",6000,4,1,"4-Fessenden","To Portland City Center","BUS",2800,"N Vancouver & Ivy","Portland","97227","True",6,578241,4.97774945991418e-06
"294",5984,4,1,"4-Fessenden","To Portland City Center","BUS",2850,"N Vancouver & Fargo","Portland","97227","True",6,578271,5.12796845273808e-06
"295",6006,4,1,"4-Fessenden","To Portland City Center","BUS",2900,"N Vancouver & Stanton","Portland","97227","True",6,578301,5.28812340364775e-06
"296",5997,4,1,"4-Fessenden","To Portland City Center","BUS",2950,"N Vancouver & Knott","Portland","97227","True",6,578331,5.45929007391879e-06
